t,x,y
1.012500000E0,1.695333873E-1,-3.010418970E-1
1.016666667E0,1.685645478E-1,-3.014874724E-1
1.020833333E0,1.675015150E-1,-3.022805824E-1
1.025000000E0,1.666811175E-1,-3.029209873E-1
1.029166667E0,1.657450476E-1,-3.032406747E-1
1.033333333E0,1.647810071E-1,-3.038889455E-1
1.037500000E0,1.637950780E-1,-3.045553079E-1
1.041666667E0,1.630556603E-1,-3.049507799E-1
1.045833333E0,1.623010446E-1,-3.054392462E-1
1.050000000E0,1.614125204E-1,-3.059510026E-1
1.054166667E0,1.606923384E-1,-3.061321054E-1
1.058333333E0,1.599708957E-1,-3.067200564E-1
1.062500000E0,1.593316385E-1,-3.071650782E-1
1.066666667E0,1.585999184E-1,-3.073575069E-1
1.070833333E0,1.579963893E-1,-3.078042220E-1
1.075000000E0,1.575864448E-1,-3.081671282E-1
1.079166667E0,1.569584678E-1,-3.083424992E-1
1.083333333E0,1.564395700E-1,-3.086482290E-1
1.087500000E0,1.561008653E-1,-3.087828667E-1
1.091666667E0,1.557973327E-1,-3.090548245E-1
1.095833333E0,1.552635443E-1,-3.094230208E-1
1.100000000E0,1.549763852E-1,-3.097067007E-1
1.104166667E0,1.548427813E-1,-3.095426847E-1
1.108333333E0,1.545170696E-1,-3.097273525E-1
1.112500000E0,1.542109033E-1,-3.100880993E-1
1.116666667E0,1.541362884E-1,-3.098480342E-1
1.120833333E0,1.541687087E-1,-3.097597205E-1
1.125000000E0,1.539101906E-1,-3.103386088E-1
1.129166667E0,1.539275769E-1,-3.101597301E-1
1.133333333E0,1.538967722E-1,-3.098064790E-1
1.137500000E0,1.538822578E-1,-3.100762867E-1
1.141666667E0,1.538698782E-1,-3.102751822E-1
1.145833333E0,1.541976961E-1,-3.097531072E-1
1.150000000E0,1.542487322E-1,-3.097910492E-1
1.154166667E0,1.543722879E-1,-3.100076427E-1
1.158333333E0,1.547884754E-1,-3.094359702E-1
1.162500000E0,1.548904929E-1,-3.093801485E-1
1.166666667E0,1.552162344E-1,-3.094825628E-1
1.170833333E0,1.555898317E-1,-3.090890505E-1
1.175000000E0,1.559592233E-1,-3.086284657E-1
1.179166667E0,1.562584885E-1,-3.087364524E-1
1.183333333E0,1.566117690E-1,-3.084382704E-1
1.187500000E0,1.572227255E-1,-3.078965396E-1
1.191666667E0,1.575991093E-1,-3.079389958E-1
1.195833333E0,1.580118254E-1,-3.076790038E-1
1.200000000E0,1.586288878E-1,-3.072245756E-1
1.204166667E0,1.591516229E-1,-3.070707043E-1
1.208333333E0,1.596713168E-1,-3.069903367E-1
1.212500000E0,1.603199596E-1,-3.063197694E-1
1.216666667E0,1.608178750E-1,-3.060408830E-1
1.220833333E0,1.613396951E-1,-3.059329913E-1
1.225000000E0,1.619620720E-1,-3.052519927E-1
1.229166667E0,1.626670574E-1,-3.048459946E-1
1.233333333E0,1.632449694E-1,-3.047358830E-1
1.237500000E0,1.638377426E-1,-3.043745004E-1
1.241666667E0,1.644579071E-1,-3.037218528E-1
1.245833333E0,1.650848256E-1,-3.035945567E-1
1.250000000E0,1.657106677E-1,-3.032516909E-1
1.254166667E0,1.664138807E-1,-3.025451773E-1
1.258333333E0,1.670725538E-1,-3.024538950E-1
1.262500000E0,1.677285627E-1,-3.020794517E-1
1.266666667E0,1.683597284E-1,-3.013584664E-1
1.270833333E0,1.690683365E-1,-3.009812342E-1
1.275000000E0,1.695489743E-1,-3.009228929E-1
1.279166667E0,1.701528688E-1,-3.003786008E-1
1.283333333E0,1.707499396E-1,-2.998981342E-1
1.287500000E0,1.712498274E-1,-2.997972060E-1
1.291666667E0,1.718853464E-1,-2.993309563E-1
1.295833333E0,1.724764176E-1,-2.988254910E-1
1.300000000E0,1.730087533E-1,-2.985405811E-1
1.304166667E0,1.735633426E-1,-2.982304615E-1
1.308333333E0,1.741555614E-1,-2.978494644E-1
1.312500000E0,1.746141592E-1,-2.974529233E-1
1.316666667E0,1.750550841E-1,-2.972426532E-1
1.320833333E0,1.755424177E-1,-2.968390249E-1
1.325000000E0,1.759665187E-1,-2.965581604E-1
1.329166667E0,1.764637989E-1,-2.962749166E-1
1.333333333E0,1.768395750E-1,-2.960826799E-1
1.337500000E0,1.773008784E-1,-2.955966163E-1
1.341666667E0,1.776938983E-1,-2.954463453E-1
1.345833333E0,1.779574989E-1,-2.954521203E-1
1.350000000E0,1.783174360E-1,-2.950099837E-1
1.354166667E0,1.786658877E-1,-2.947039106E-1
