t,x,y
9.458333333E-1,9.891814043E-2,-1.472398285E-1
9.500000000E-1,9.830886774E-2,-1.476491938E-1
9.541666667E-1,9.802359681E-2,-1.480121173E-1
9.583333333E-1,9.745084595E-2,-1.482764334E-1
9.625000000E-1,9.677810248E-2,-1.487031265E-1
9.666666667E-1,9.622824239E-2,-1.492197213E-1
9.708333333E-1,9.581120916E-2,-1.496242585E-1
9.750000000E-1,9.507738684E-2,-1.498889361E-1
9.791666667E-1,9.458835622E-2,-1.502985543E-1
9.833333333E-1,9.408210613E-2,-1.507177899E-1
9.875000000E-1,9.363082963E-2,-1.509082254E-1
9.916666667E-1,9.303515889E-2,-1.514175152E-1
9.958333333E-1,9.234343873E-2,-1.519395921E-1
1.000000000E0,9.202069952E-2,-1.520696607E-1
1.004166667E0,9.157898768E-2,-1.523030691E-1
1.008333333E0,9.087515793E-2,-1.528793287E-1
1.012500000E0,9.040682045E-2,-1.532657215E-1
1.016666667E0,9.005452590E-2,-1.533617496E-1
1.020833333E0,8.938717544E-2,-1.537658821E-1
1.025000000E0,8.884766634E-2,-1.542204557E-1
1.029166667E0,8.853112820E-2,-1.543600228E-1
1.033333333E0,8.809624423E-2,-1.546228053E-1
1.037500000E0,8.759717154E-2,-1.550093313E-1
1.041666667E0,8.717170518E-2,-1.552511083E-1
1.045833333E0,8.691814826E-2,-1.554656369E-1
1.050000000E0,8.641693996E-2,-1.557330877E-1
1.054166667E0,8.615233311E-2,-1.558278714E-1
1.058333333E0,8.570072943E-2,-1.560860531E-1
1.062500000E0,8.548233939E-2,-1.563483716E-1
1.066666667E0,8.518072140E-2,-1.564570646E-1
1.070833333E0,8.484817557E-2,-1.567215748E-1
1.075000000E0,8.454082307E-2,-1.568367196E-1
1.079166667E0,8.426115081E-2,-1.570657734E-1
1.083333333E0,8.411292244E-2,-1.571607906E-1
1.087500000E0,8.384991052E-2,-1.572073604E-1
1.091666667E0,8.355107776E-2,-1.573040962E-1
1.095833333E0,8.343370353E-2,-1.574588188E-1
1.100000000E0,8.316642475E-2,-1.577242362E-1
1.104166667E0,8.317285321E-2,-1.577565546E-1
1.108333333E0,8.305509016E-2,-1.577361169E-1
1.112500000E0,8.285854594E-2,-1.578361095E-1
1.116666667E0,8.283447247E-2,-1.578807208E-1
1.120833333E0,8.281578449E-2,-1.577800653E-1
1.125000000E0,8.270879765E-2,-1.578164706E-1
1.129166667E0,8.278741874E-2,-1.578713323E-1
1.133333333E0,8.284662851E-2,-1.578005119E-1
1.137500000E0,8.277659101E-2,-1.577895250E-1
1.141666667E0,8.273447317E-2,-1.578198526E-1
1.145833333E0,8.284098975E-2,-1.577870421E-1
1.150000000E0,8.285595551E-2,-1.577089798E-1
1.154166667E0,8.281055869E-2,-1.577610261E-1
1.158333333E0,8.305863530E-2,-1.577305125E-1
1.162500000E0,8.333428720E-2,-1.574397337E-1
1.166666667E0,8.328097531E-2,-1.574869030E-1
1.170833333E0,8.339733394E-2,-1.574481901E-1
1.175000000E0,8.387610215E-2,-1.571849518E-1
1.179166667E0,8.379905090E-2,-1.571206427E-1
1.183333333E0,8.390024920E-2,-1.571143316E-1
1.187500000E0,8.439540402E-2,-1.568332800E-1
1.191666667E0,8.444615488E-2,-1.567059375E-1
1.195833333E0,8.448809984E-2,-1.567275213E-1
1.200000000E0,8.504820544E-2,-1.564234504E-1
1.204166667E0,8.517295207E-2,-1.562442377E-1
1.208333333E0,8.518170096E-2,-1.563487046E-1
1.212500000E0,8.571472958E-2,-1.560472487E-1
1.216666667E0,8.609132432E-2,-1.558468354E-1
1.220833333E0,8.620885312E-2,-1.557503747E-1
1.225000000E0,8.653373741E-2,-1.556733702E-1
1.229166667E0,8.712199077E-2,-1.551568668E-1
1.233333333E0,8.718630941E-2,-1.550788127E-1
1.237500000E0,8.742886516E-2,-1.550326323E-1
1.241666667E0,8.789886054E-2,-1.546661234E-1
1.245833333E0,8.819279359E-2,-1.543969337E-1
1.250000000E0,8.848116144E-2,-1.543684307E-1
1.254166667E0,8.881973715E-2,-1.542250248E-1
1.258333333E0,8.920316007E-2,-1.538173343E-1
1.262500000E0,8.938537923E-2,-1.537386098E-1
1.266666667E0,8.964755485E-2,-1.536610498E-1
1.270833333E0,8.994585236E-2,-1.533154279E-1
1.275000000E0,9.024042073E-2,-1.530924370E-1
1.279166667E0,9.059431730E-2,-1.530238742E-1
1.283333333E0,9.096021706E-2,-1.527660396E-1
1.287500000E0,9.116592356E-2,-1.525570202E-1
1.291666667E0,9.136864278E-2,-1.525676032E-1
1.295833333E0,9.171594107E-2,-1.523588193E-1
1.300000000E0,9.193913465E-2,-1.519957436E-1
1.304166667E0,9.208902742E-2,-1.519478705E-1
1.308333333E0,9.242877960E-2,-1.517723572E-1
1.312500000E0,9.264555302E-2,-1.515230042E-1
1.316666667E0,9.294028273E-2,-1.513553495E-1
1.320833333E0,9.313369873E-2,-1.513084443E-1
1.325000000E0,9.334899494E-2,-1.511278923E-1
1.329166667E0,9.360689550E-2,-1.509474047E-1
1.333333333E0,9.367327714E-2,-1.508970115E-1
1.337500000E0,9.401183577E-2,-1.506966980E-1
1.341666667E0,9.411846584E-2,-1.505586456E-1
1.345833333E0,9.422896471E-2,-1.505259814E-1
1.350000000E0,9.434415493E-2,-1.504605450E-1
1.354166667E0,9.470418807E-2,-1.502785781E-1
1.358333333E0,9.473239121E-2,-1.502571369E-1
1.362500000E0,9.475230401E-2,-1.502764051E-1
1.366666667E0,9.506366626E-2,-1.500374111E-1
1.370833333E0,9.511589998E-2,-1.499375560E-1
1.375000000E0,9.504704791E-2,-1.499748218E-1
1.379166667E0,9.527286277E-2,-1.498965216E-1
1.383333333E0,9.545184269E-2,-1.497198700E-1
1.387500000E0,9.541622792E-2,-1.496506166E-1
1.391666667E0,9.545309715E-2,-1.496566611E-1
1.395833333E0,9.559634504E-2,-1.496165087E-1
1.400000000E0,9.555310013E-2,-1.495672326E-1
1.404166667E0,9.564716892E-2,-1.495877208E-1
1.408333333E0,9.567128126E-2,-1.495969658E-1
1.412500000E0,9.567877518E-2,-1.495926155E-1
1.416666667E0,9.568050270E-2,-1.495984994E-1
1.420833333E0,9.567987124E-2,-1.495919454E-1
1.425000000E0,9.566994568E-2,-1.496057834E-1
1.429166667E0,9.565638060E-2,-1.496388913E-1
1.433333333E0,9.566237184E-2,-1.496120502E-1
1.437500000E0,9.563139530E-2,-1.496177965E-1
1.441666667E0,9.546772113E-2,-1.497244490E-1
1.445833333E0,9.544928989E-2,-1.497261676E-1
1.450000000E0,9.537824452E-2,-1.496693536E-1
1.454166667E0,9.517042344E-2,-1.499268856E-1
1.458333333E0,9.505389114E-2,-1.499807652E-1
1.462500000E0,9.497245986E-2,-1.499432536E-1
1.466666667E0,9.476734915E-2,-1.502442035E-1
1.470833333E0,9.453919919E-2,-1.502752895E-1
1.475000000E0,9.460362946E-2,-1.503035097E-1
1.479166667E0,9.435451504E-2,-1.503249187E-1
1.483333333E0,9.416656221E-2,-1.505997669E-1
1.487500000E0,9.407472002E-2,-1.506253581E-1
1.491666667E0,9.396425960E-2,-1.506425379E-1
1.495833333E0,9.356466113E-2,-1.509947827E-1
1.500000000E0,9.356097429E-2,-1.510032936E-1
1.504166667E0,9.349442632E-2,-1.510052229E-1
1.508333333E0,9.299073753E-2,-1.513000954E-1
1.512500000E0,9.284305277E-2,-1.514772437E-1
1.516666667E0,9.291456900E-2,-1.513710845E-1
1.520833333E0,9.246702282E-2,-1.516448455E-1
1.525000000E0,9.215323629E-2,-1.519488997E-1
1.529166667E0,9.227314763E-2,-1.519674240E-1
1.533333333E0,9.199298160E-2,-1.520031400E-1
1.537500000E0,9.153399630E-2,-1.524329639E-1
1.541666667E0,9.154817277E-2,-1.523734189E-1
1.545833333E0,9.142849081E-2,-1.523460558E-1
1.550000000E0,9.086390868E-2,-1.526551353E-1
1.554166667E0,9.087411733E-2,-1.529329194E-1
1.558333333E0,9.089674649E-2,-1.529122528E-1
1.562500000E0,9.039401791E-2,-1.530253588E-1
1.566666667E0,9.019239076E-2,-1.533734908E-1
1.570833333E0,9.027729528E-2,-1.533234527E-1
1.575000000E0,8.992201196E-2,-1.533813207E-1
1.579166667E0,8.958796482E-2,-1.536921214E-1
1.583333333E0,8.958520813E-2,-1.536989535E-1
1.587500000E0,8.946096146E-2,-1.536643982E-1
1.591666667E0,8.891789403E-2,-1.539371115E-1
1.595833333E0,8.896248946E-2,-1.540626274E-1
1.600000000E0,8.892602688E-2,-1.540195056E-1
1.604166667E0,8.851309167E-2,-1.542749446E-1
1.608333333E0,8.841356798E-2,-1.544421197E-1
1.612500000E0,8.855225633E-2,-1.543628616E-1
1.616666667E0,8.826275307E-2,-1.544107827E-1
1.620833333E0,8.807572884E-2,-1.547149201E-1
1.625000000E0,8.811013502E-2,-1.546856748E-1
1.629166667E0,8.807072019E-2,-1.546723270E-1
1.633333333E0,8.765175140E-2,-1.549763044E-1
1.637500000E0,8.776273603E-2,-1.550074886E-1
1.641666667E0,8.782617498E-2,-1.547655925E-1
1.645833333E0,8.752550295E-2,-1.550693719E-1
1.650000000E0,8.756353080E-2,-1.550818380E-1
1.654166667E0,8.758613841E-2,-1.549938974E-1
1.658333333E0,8.739251622E-2,-1.550431143E-1
1.662500000E0,8.725605677E-2,-1.553087790E-1
1.666666667E0,8.744369612E-2,-1.551361675E-1
1.670833333E0,8.747157849E-2,-1.550797591E-1
1.675000000E0,8.730535317E-2,-1.553303011E-1
1.679166667E0,8.727321784E-2,-1.552827600E-1
1.683333333E0,8.720153682E-2,-1.552379109E-1
1.687500000E0,8.718584581E-2,-1.553518602E-1
1.691666667E0,8.723854868E-2,-1.553618307E-1
1.695833333E0,8.727999124E-2,-1.553620808E-1
1.700000000E0,8.729209901E-2,-1.553631325E-1
1.704166667E0,8.728244251E-2,-1.553833321E-1
1.708333333E0,8.729237327E-2,-1.553611633E-1
1.712500000E0,8.723676266E-2,-1.553516142E-1
1.716666667E0,8.741789147E-2,-1.552614839E-1
1.720833333E0,8.762708866E-2,-1.550850534E-1
1.725000000E0,8.759320723E-2,-1.551136373E-1
1.729166667E0,8.777694400E-2,-1.550795063E-1
1.733333333E0,8.785237425E-2,-1.548764205E-1
1.737500000E0,8.785086708E-2,-1.549034141E-1
1.741666667E0,8.789131032E-2,-1.550060022E-1
1.745833333E0,8.819388424E-2,-1.549873021E-1
1.750000000E0,8.823753665E-2,-1.548805124E-1
1.754166667E0,8.836702241E-2,-1.548244797E-1
1.758333333E0,8.850329217E-2,-1.547011979E-1
1.762500000E0,8.861073676E-2,-1.546846515E-1
1.766666667E0,8.884278792E-2,-1.545127299E-1
1.770833333E0,8.897715121E-2,-1.543795561E-1
1.775000000E0,8.899966149E-2,-1.543573342E-1
1.779166667E0,8.904931579E-2,-1.543585837E-1
1.783333333E0,8.924460104E-2,-1.542217399E-1
1.787500000E0,8.954131990E-2,-1.540655909E-1
1.791666667E0,8.958514512E-2,-1.540551659E-1
1.795833333E0,8.967855715E-2,-1.540110924E-1
1.800000000E0,8.999155033E-2,-1.537728148E-1
1.804166667E0,8.999707791E-2,-1.536518867E-1
1.808333333E0,9.016780515E-2,-1.536291521E-1
1.812500000E0,9.030286878E-2,-1.536608647E-1
1.816666667E0,9.056620493E-2,-1.533852370E-1
1.820833333E0,9.061167793E-2,-1.533428422E-1
1.825000000E0,9.068206166E-2,-1.533673662E-1
1.829166667E0,9.095438059E-2,-1.531532443E-1
1.833333333E0,9.107440780E-2,-1.529928592E-1
1.837500000E0,9.102815853E-2,-1.530332799E-1
1.841666667E0,9.131736601E-2,-1.529903803E-1
1.845833333E0,9.160024627E-2,-1.526863716E-1
1.850000000E0,9.157073497E-2,-1.526683999E-1
1.854166667E0,9.161945546E-2,-1.526818784E-1
1.858333333E0,9.196140459E-2,-1.524167440E-1
1.862500000E0,9.194948852E-2,-1.523615803E-1
1.866666667E0,9.198661597E-2,-1.524169104E-1
1.870833333E0,9.234475067E-2,-1.521047340E-1
1.875000000E0,9.237221053E-2,-1.520336232E-1
1.879166667E0,9.221540758E-2,-1.522459795E-1
1.883333333E0,9.259139451E-2,-1.519781422E-1
1.887500000E0,9.265362506E-2,-1.518485968E-1
1.891666667E0,9.253081491E-2,-1.520307260E-1
1.895833333E0,9.275076806E-2,-1.520013168E-1
1.900000000E0,9.304048877E-2,-1.516127333E-1
1.904166667E0,9.269631069E-2,-1.519607359E-1
1.908333333E0,9.277451065E-2,-1.519913917E-1
1.912500000E0,9.311854784E-2,-1.516225770E-1
1.916666667E0,9.294730014E-2,-1.516808140E-1
1.920833333E0,9.271603044E-2,-1.520137517E-1
1.925000000E0,9.313552314E-2,-1.516377528E-1
1.929166667E0,9.297880126E-2,-1.516052928E-1
1.933333333E0,9.272159586E-2,-1.519708508E-1
1.937500000E0,9.306379283E-2,-1.517748031E-1
1.941666667E0,9.303628943E-2,-1.514784225E-1
1.945833333E0,9.262343417E-2,-1.519166979E-1
1.950000000E0,9.278557010E-2,-1.519402298E-1
1.954166667E0,9.310703170E-2,-1.516040677E-1
1.958333333E0,9.254139243E-2,-1.519384457E-1
